loss,accuracy,val_loss,val_accuracy,epochs
0.35431477427482605,0.8260869383811951,0.35160839557647705,0.800000011920929,45
0.3437754213809967,0.8405796885490417,0.3150375187397003,0.8833333253860474,46
0.3522275388240814,0.8478260636329651,0.33645984530448914,0.8500000238418579,47
0.3292250633239746,0.8623188138008118,0.33774498105049133,0.8333333134651184,48
0.31118449568748474,0.8840579986572266,0.33695539832115173,0.8666666746139526,49
0.326261967420578,0.8405796885490417,0.32000961899757385,0.8666666746139526,50
0.33419162034988403,0.8768116235733032,0.33045148849487305,0.8500000238418579,51
0.3298410475254059,0.8623188138008118,0.33203867077827454,0.8666666746139526,52
0.3087032437324524,0.8840579986572266,0.31146612763404846,0.8500000238418579,53
0.3366633355617523,0.8478260636329651,0.33373844623565674,0.8666666746139526,54
0.2986413240432739,0.8768116235733032,0.3216463029384613,0.8666666746139526,55
0.30051949620246887,0.8768116235733032,0.35040536522865295,0.8333333134651184,56
0.32201993465423584,0.8840579986572266,0.29257649183273315,0.8999999761581421,57
0.31293538212776184,0.8623188138008118,0.3457692861557007,0.8333333134651184,58
0.28323447704315186,0.8768116235733032,0.3306241035461426,0.8500000238418579,59
0.2856809198856354,0.8768116235733032,0.3181515336036682,0.8999999761581421,60
0.28086429834365845,0.9130434989929199,0.32445013523101807,0.8999999761581421,61
0.30293983221054077,0.8768116235733032,0.3312355577945709,0.8666666746139526,62
0.26730307936668396,0.9057971239089966,0.3257269859313965,0.8999999761581421,63
0.25591549277305603,0.8985507488250732,0.3251268267631531,0.8999999761581421,64
0.2531892657279968,0.8840579986572266,0.33306366205215454,0.8833333253860474,65
0.2911745011806488,0.8768116235733032,0.3437859117984772,0.8666666746139526,66
0.30956822633743286,0.8550724387168884,0.3306482434272766,0.8999999761581421,67
0.26318347454071045,0.9202898740768433,0.3457668423652649,0.8666666746139526,68
0.2727881371974945,0.8840579986572266,0.3154183626174927,0.8999999761581421,69
0.2683282792568207,0.9202898740768433,0.32682058215141296,0.8999999761581421,70
0.2545671761035919,0.8913043737411499,0.33157214522361755,0.8999999761581421,71
0.25533679127693176,0.9275362491607666,0.335044801235199,0.8833333253860474,72
0.24415074288845062,0.9130434989929199,0.31612148880958557,0.8999999761581421,73
0.23622526228427887,0.9347826242446899,0.3375793993473053,0.8833333253860474,74
0.2655573785305023,0.8840579986572266,0.3165757358074188,0.8999999761581421,75
0.24076946079730988,0.9130434989929199,0.3275664746761322,0.8999999761581421,76
0.2566658556461334,0.8913043737411499,0.32519054412841797,0.8999999761581421,77
0.26934418082237244,0.9057971239089966,0.3415602743625641,0.8833333253860474,78
0.24567872285842896,0.9057971239089966,0.33929306268692017,0.8833333253860474,79
0.2563949227333069,0.9130434989929199,0.34526240825653076,0.8833333253860474,80
0.2232041358947754,0.9130434989929199,0.3402769863605499,0.8833333253860474,81
0.21652157604694366,0.9202898740768433,0.31047046184539795,0.8999999761581421,82
0.23718371987342834,0.9202898740768433,0.3367692232131958,0.8999999761581421,83
0.22021007537841797,0.9275362491607666,0.3247499167919159,0.8999999761581421,84
0.2695867419242859,0.9057971239089966,0.37055137753486633,0.8333333134651184,85
0.2641233503818512,0.8913043737411499,0.32422229647636414,0.8833333253860474,86
0.23914475739002228,0.9057971239089966,0.3423917889595032,0.8999999761581421,87
0.23246927559375763,0.8840579986572266,0.34948256611824036,0.8833333253860474,88
0.23279640078544617,0.9275362491607666,0.3399030864238739,0.8999999761581421,89
0.20183409750461578,0.9492753744125366,0.3365000784397125,0.8833333253860474,90
0.22536231577396393,0.9420289993286133,0.3247081935405731,0.8999999761581421,91
0.25526630878448486,0.8985507488250732,0.34155911207199097,0.8833333253860474,92
0.230769082903862,0.9275362491607666,0.32232508063316345,0.8999999761581421,93
0.21250127255916595,0.8985507488250732,0.35806405544281006,0.8666666746139526,94
0.24920812249183655,0.9130434989929199,0.331602543592453,0.8999999761581421,95
0.2705211043357849,0.8840579986572266,0.3413551449775696,0.8999999761581421,96
0.2719394564628601,0.9057971239089966,0.3179580271244049,0.8999999761581421,97
0.20252953469753265,0.9420289993286133,0.33795827627182007,0.8999999761581421,98
0.2323111891746521,0.9057971239089966,0.33911895751953125,0.8999999761581421,99
0.20393875241279602,0.9420289993286133,0.3530653119087219,0.8999999761581421,100
0.24009262025356293,0.9275362491607666,0.3361491560935974,0.8999999761581421,101
0.20957103371620178,0.9057971239089966,0.3450731039047241,0.8999999761581421,102
0.21270807087421417,0.9275362491607666,0.3344056308269501,0.8833333253860474,103
0.2150963693857193,0.9275362491607666,0.32344284653663635,0.8999999761581421,104
0.22725753486156464,0.9130434989929199,0.3352418839931488,0.8999999761581421,105
0.21949534118175507,0.9130434989929199,0.3243151307106018,0.8999999761581421,106
0.21687448024749756,0.9275362491607666,0.33662694692611694,0.8999999761581421,107
0.22525537014007568,0.9202898740768433,0.33411604166030884,0.8999999761581421,108
0.2054498791694641,0.9275362491607666,0.34805828332901,0.8833333253860474,109
0.200637549161911,0.9202898740768433,0.3429506719112396,0.8999999761581421,110
0.21387140452861786,0.9130434989929199,0.3313217759132385,0.8999999761581421,111
0.20549319684505463,0.9130434989929199,0.35789018869400024,0.8666666746139526,112
0.1937752068042755,0.9275362491607666,0.3315689265727997,0.8999999761581421,113
0.23826156556606293,0.8913043737411499,0.36587437987327576,0.8833333253860474,114
0.1969234049320221,0.9275362491607666,0.3446674942970276,0.8999999761581421,115
0.22337990999221802,0.8840579986572266,0.34856095910072327,0.8999999761581421,116
0.22213244438171387,0.9130434989929199,0.34063559770584106,0.8999999761581421,117
0.22562004625797272,0.9057971239089966,0.35742276906967163,0.8999999761581421,118
0.21433858573436737,0.9202898740768433,0.34171393513679504,0.8999999761581421,119
0.21240746974945068,0.9130434989929199,0.3493328094482422,0.8999999761581421,120
0.20182877779006958,0.9420289993286133,0.3495416045188904,0.8999999761581421,121
0.1967839002609253,0.9275362491607666,0.3599754571914673,0.8833333253860474,122
0.18654203414916992,0.95652174949646,0.3514253497123718,0.8833333253860474,123
0.19883929193019867,0.9202898740768433,0.35370150208473206,0.8999999761581421,124
0.2222890555858612,0.9202898740768433,0.35362979769706726,0.8999999761581421,125
0.22901086509227753,0.9057971239089966,0.3589068353176117,0.8999999761581421,126
0.2051858752965927,0.9130434989929199,0.3453388810157776,0.8999999761581421,127
0.18256816267967224,0.9275362491607666,0.3588814437389374,0.8833333253860474,128
0.19201058149337769,0.9347826242446899,0.3483450710773468,0.8999999761581421,129
0.19960133731365204,0.9275362491607666,0.3602007329463959,0.8999999761581421,130
0.20606887340545654,0.9347826242446899,0.34213656187057495,0.8999999761581421,131
0.19191399216651917,0.9275362491607666,0.3623761236667633,0.8999999761581421,132
0.21323958039283752,0.9130434989929199,0.3535078763961792,0.8999999761581421,133
0.2076549530029297,0.9347826242446899,0.35767969489097595,0.8999999761581421,134
0.19398507475852966,0.9275362491607666,0.38048675656318665,0.8500000238418579,135
0.1786717027425766,0.9347826242446899,0.3513830006122589,0.8999999761581421,136
0.18776369094848633,0.9057971239089966,0.3503648042678833,0.8999999761581421,137
0.17104607820510864,0.9347826242446899,0.36247071623802185,0.8833333253860474,138
0.1740512102842331,0.9275362491607666,0.35891225934028625,0.8999999761581421,139
0.17382144927978516,0.9202898740768433,0.3649248778820038,0.8999999761581421,140
0.211692675948143,0.9202898740768433,0.365133672952652,0.8999999761581421,141
0.19833879172801971,0.9492753744125366,0.38135427236557007,0.8666666746139526,142
0.19035978615283966,0.9420289993286133,0.36061957478523254,0.8999999761581421,143
0.17242000997066498,0.9420289993286133,0.3877890706062317,0.8833333253860474,144
0.1822141855955124,0.9420289993286133,0.35935261845588684,0.8999999761581421,145
0.22728313505649567,0.9202898740768433,0.37435564398765564,0.8833333253860474,146
0.17945566773414612,0.9492753744125366,0.3656729459762573,0.8999999761581421,147
0.20005345344543457,0.9275362491607666,0.37275582551956177,0.8833333253860474,148
0.17588143050670624,0.9420289993286133,0.3800302743911743,0.8999999761581421,149
0.16450656950473785,0.9637681245803833,0.3655090034008026,0.8999999761581421,150
0.16919679939746857,0.9420289993286133,0.3660026490688324,0.8833333253860474,151
0.19192494451999664,0.9130434989929199,0.3571309447288513,0.8999999761581421,152
0.17493630945682526,0.9347826242446899,0.3778281509876251,0.8833333253860474,153
0.18335220217704773,0.9492753744125366,0.34894615411758423,0.8999999761581421,154
0.2008979320526123,0.9130434989929199,0.37096869945526123,0.8833333253860474,155
0.1826508343219757,0.9275362491607666,0.3666219413280487,0.8999999761581421,156
0.16774873435497284,0.9492753744125366,0.36768588423728943,0.8833333253860474,157
0.19777613878250122,0.9347826242446899,0.3580666184425354,0.8999999761581421,158
0.1718081533908844,0.9347826242446899,0.39266377687454224,0.8666666746139526,159
0.1996692270040512,0.9275362491607666,0.36031028628349304,0.8999999761581421,160
0.20262308418750763,0.9202898740768433,0.35375216603279114,0.8999999761581421,161
0.18693320453166962,0.9057971239089966,0.3665415644645691,0.8999999761581421,162
0.20740477740764618,0.9130434989929199,0.38056570291519165,0.8833333253860474,163
0.16778865456581116,0.9275362491607666,0.37378618121147156,0.8833333253860474,164
0.19511336088180542,0.9130434989929199,0.3789721727371216,0.8999999761581421,165
0.1851864606142044,0.9275362491607666,0.38310039043426514,0.8999999761581421,166
0.18415826559066772,0.9420289993286133,0.3645179569721222,0.8833333253860474,167
0.16777238249778748,0.9420289993286133,0.35659292340278625,0.8833333253860474,168
0.16937175393104553,0.9347826242446899,0.3658176362514496,0.8999999761581421,169
0.173082634806633,0.9420289993286133,0.3784099519252777,0.8999999761581421,170
0.1713455766439438,0.95652174949646,0.380586713552475,0.8999999761581421,171
0.20169740915298462,0.9202898740768433,0.37226593494415283,0.8999999761581421,172
0.19536778330802917,0.9420289993286133,0.37082329392433167,0.8999999761581421,173
0.18813998997211456,0.9275362491607666,0.40465065836906433,0.8666666746139526,174
0.18702805042266846,0.9347826242446899,0.3512774705886841,0.8833333253860474,175
0.15985000133514404,0.9347826242446899,0.3650026321411133,0.8999999761581421,176
0.16383488476276398,0.9347826242446899,0.3732830286026001,0.8999999761581421,177
0.19460800290107727,0.9130434989929199,0.3758898973464966,0.8999999761581421,178
0.1578330397605896,0.9492753744125366,0.3677537143230438,0.8999999761581421,179
0.13715492188930511,0.9637681245803833,0.37913748621940613,0.8999999761581421,180
0.20534642040729523,0.9275362491607666,0.37363070249557495,0.8833333253860474,181
0.15444475412368774,0.9637681245803833,0.3825553059577942,0.8999999761581421,182
0.14795981347560883,0.9492753744125366,0.3925526738166809,0.8999999761581421,183
0.1700562685728073,0.9420289993286133,0.38078978657722473,0.8999999761581421,184
0.1581275910139084,0.9420289993286133,0.3689349591732025,0.8999999761581421,185
0.17159990966320038,0.9275362491607666,0.3720642626285553,0.8833333253860474,186
0.1657695174217224,0.9492753744125366,0.37153515219688416,0.8833333253860474,187
0.11925417929887772,0.9492753744125366,0.37425053119659424,0.8999999761581421,188
0.16006764769554138,0.9492753744125366,0.368667334318161,0.8999999761581421,189
0.15604791045188904,0.9420289993286133,0.386445552110672,0.8666666746139526,190
0.16008606553077698,0.9492753744125366,0.36262136697769165,0.8999999761581421,191
0.15805357694625854,0.9420289993286133,0.37687307596206665,0.8833333253860474,192
0.15869610011577606,0.9492753744125366,0.3531227707862854,0.8999999761581421,193
0.15835143625736237,0.9492753744125366,0.373870849609375,0.8999999761581421,194
0.12912391126155853,0.9492753744125366,0.4037052094936371,0.8833333253860474,195
0.1493154615163803,0.9492753744125366,0.3902755081653595,0.8999999761581421,196
0.13591258227825165,0.95652174949646,0.3822169601917267,0.8999999761581421,197
0.1803385466337204,0.9275362491607666,0.388288676738739,0.8833333253860474,198
0.17776630818843842,0.9420289993286133,0.37564414739608765,0.8999999761581421,199
0.17362752556800842,0.9347826242446899,0.3754535913467407,0.8833333253860474,200
0.15886569023132324,0.9420289993286133,0.38628488779067993,0.8999999761581421,201
0.15045876801013947,0.9492753744125366,0.39500153064727783,0.8666666746139526,202
0.16865526139736176,0.9275362491607666,0.3696177303791046,0.8666666746139526,203
0.1498183161020279,0.9420289993286133,0.39487791061401367,0.8833333253860474,204
0.16859453916549683,0.9275362491607666,0.3945665955543518,0.8666666746139526,205
0.15702183544635773,0.9275362491607666,0.3947904706001282,0.8666666746139526,206
0.14743980765342712,0.9637681245803833,0.36431872844696045,0.8999999761581421,207
0.16947472095489502,0.9347826242446899,0.377991646528244,0.8833333253860474,208
0.16333922743797302,0.9347826242446899,0.3932490348815918,0.8999999761581421,209
0.19107003509998322,0.9275362491607666,0.3709165155887604,0.8999999761581421,210
0.18574853241443634,0.9347826242446899,0.3814796507358551,0.8999999761581421,211
0.16553142666816711,0.9347826242446899,0.38241246342658997,0.8999999761581421,212
0.14097735285758972,0.9347826242446899,0.3680567741394043,0.8999999761581421,213
0.1632196307182312,0.9275362491607666,0.3852898180484772,0.8999999761581421,214
0.15000948309898376,0.9420289993286133,0.38063719868659973,0.8999999761581421,215
0.16012652218341827,0.9420289993286133,0.3764020800590515,0.8999999761581421,216
0.1418050229549408,0.9347826242446899,0.3817967176437378,0.8833333253860474,217
0.14941257238388062,0.9420289993286133,0.38577619194984436,0.8999999761581421,218
0.15547601878643036,0.9347826242446899,0.39244887232780457,0.8833333253860474,219
0.162604421377182,0.9492753744125366,0.3887777626514435,0.8999999761581421,220
0.17741337418556213,0.9275362491607666,0.40478721261024475,0.8999999761581421,221
0.14111460745334625,0.9275362491607666,0.38118600845336914,0.8666666746139526,222
0.1306748390197754,0.9420289993286133,0.38670024275779724,0.8666666746139526,223
0.12377350777387619,0.9637681245803833,0.39635446667671204,0.8999999761581421,224
0.1516479104757309,0.9420289993286133,0.4030291438102722,0.8833333253860474,225
0.16209223866462708,0.9420289993286133,0.38728222250938416,0.8666666746139526,226
0.1506548821926117,0.9492753744125366,0.3961516320705414,0.8666666746139526,227
0.14092959463596344,0.9275362491607666,0.3857671320438385,0.8999999761581421,228
0.13269110023975372,0.9492753744125366,0.39565950632095337,0.8999999761581421,229
0.13605283200740814,0.9492753744125366,0.4121834933757782,0.8833333253860474,230
0.13448457419872284,0.9710144996643066,0.3853183090686798,0.8666666746139526,231
0.13892781734466553,0.9275362491607666,0.4088352620601654,0.8666666746139526,232
0.16257451474666595,0.9347826242446899,0.3925686478614807,0.8833333253860474,233
0.133472740650177,0.9420289993286133,0.3996290862560272,0.8999999761581421,234
0.13214032351970673,0.9492753744125366,0.41718560457229614,0.8833333253860474,235
0.13825884461402893,0.9347826242446899,0.39501380920410156,0.8833333253860474,236
0.1257222294807434,0.95652174949646,0.3789897561073303,0.8833333253860474,237
0.14574818313121796,0.9492753744125366,0.38164082169532776,0.8999999761581421,238
0.1217016726732254,0.95652174949646,0.3828815519809723,0.8999999761581421,239
0.10921063274145126,0.9492753744125366,0.3982926309108734,0.8833333253860474,240
0.10010379552841187,0.9855072498321533,0.3784291446208954,0.8999999761581421,241
0.17442013323307037,0.9420289993286133,0.3812473714351654,0.8999999761581421,242
0.15552492439746857,0.95652174949646,0.3882499635219574,0.8999999761581421,243
0.14644496142864227,0.9420289993286133,0.40634649991989136,0.8833333253860474,244
0.13334035873413086,0.9492753744125366,0.40418702363967896,0.8666666746139526,245
0.13563524186611176,0.9275362491607666,0.4222889840602875,0.8833333253860474,246
0.14903588593006134,0.9275362491607666,0.395073264837265,0.8999999761581421,247
0.13416384160518646,0.9420289993286133,0.38732320070266724,0.8999999761581421,248
0.1311139166355133,0.9492753744125366,0.39006367325782776,0.8833333253860474,249
0.15465688705444336,0.9420289993286133,0.39500996470451355,0.8833333253860474,250
0.11779539287090302,0.9492753744125366,0.3867793083190918,0.8500000238418579,251
0.11618659645318985,0.9492753744125366,0.3996210992336273,0.8999999761581421,252
0.12934274971485138,0.95652174949646,0.40838849544525146,0.8833333253860474,253
0.12044718861579895,0.9637681245803833,0.3926490545272827,0.8833333253860474,254
0.12165573984384537,0.95652174949646,0.398042231798172,0.8666666746139526,255
0.16151034832000732,0.9347826242446899,0.41761425137519836,0.8666666746139526,256
0.12732115387916565,0.9637681245803833,0.3929283022880554,0.8999999761581421,257
0.1478351354598999,0.9492753744125366,0.38534635305404663,0.8833333253860474,258
0.11380346119403839,0.9637681245803833,0.3948783278465271,0.8833333253860474,259
0.14174941182136536,0.9420289993286133,0.4089546799659729,0.8999999761581421,260
0.15096569061279297,0.9420289993286133,0.399204283952713,0.8833333253860474,261
0.16259799897670746,0.9347826242446899,0.40641745924949646,0.8666666746139526,262
0.13382314145565033,0.95652174949646,0.3975607454776764,0.8999999761581421,263
0.12486785650253296,0.9420289993286133,0.4121246337890625,0.8666666746139526,264
0.14364665746688843,0.9275362491607666,0.3971487581729889,0.8999999761581421,265
0.14020022749900818,0.9492753744125366,0.4041007459163666,0.8999999761581421,266
0.18118007481098175,0.9347826242446899,0.40722745656967163,0.8999999761581421,267
0.15438489615917206,0.9420289993286133,0.40973490476608276,0.8833333253860474,268
0.13304482400417328,0.9347826242446899,0.3939695358276367,0.8833333253860474,269
0.14977936446666718,0.9492753744125366,0.4026518166065216,0.8999999761581421,270
0.14438819885253906,0.9275362491607666,0.39154547452926636,0.8999999761581421,271
0.14560019969940186,0.9492753744125366,0.38115230202674866,0.8999999761581421,272
0.10764952003955841,0.9710144996643066,0.4076107144355774,0.8833333253860474,273
0.13004463911056519,0.9637681245803833,0.3938530385494232,0.8999999761581421,274
0.13254356384277344,0.9492753744125366,0.3900326192378998,0.8999999761581421,275
0.13246671855449677,0.9637681245803833,0.37999898195266724,0.8833333253860474,276
0.14571493864059448,0.9637681245803833,0.38086700439453125,0.8999999761581421,277
0.13134050369262695,0.95652174949646,0.4088036119937897,0.8999999761581421,278
0.12292176485061646,0.9347826242446899,0.42342445254325867,0.8833333253860474,279
0.12684595584869385,0.95652174949646,0.41884511709213257,0.8833333253860474,280
0.15858766436576843,0.9275362491607666,0.4053727388381958,0.8999999761581421,281
0.12217516452074051,0.9492753744125366,0.41204479336738586,0.8833333253860474,282
0.1356336623430252,0.9420289993286133,0.407979816198349,0.8999999761581421,283
0.12999050319194794,0.9420289993286133,0.4137822091579437,0.8666666746139526,284
0.13432013988494873,0.9420289993286133,0.3929447829723358,0.8833333253860474,285
0.13261064887046814,0.9420289993286133,0.4111746549606323,0.8999999761581421,286
0.11810579150915146,0.95652174949646,0.41622886061668396,0.8833333253860474,287
0.15330293774604797,0.9420289993286133,0.4121193587779999,0.8666666746139526,288
0.13532455265522003,0.9492753744125366,0.42017075419425964,0.8999999761581421,289
0.13036997616291046,0.9492753744125366,0.43987923860549927,0.8666666746139526,290
0.13076817989349365,0.9492753744125366,0.3889765739440918,0.8999999761581421,291
0.11435741186141968,0.9492753744125366,0.4071120023727417,0.8999999761581421,292
0.15613953769207,0.9492753744125366,0.4036249816417694,0.8999999761581421,293
0.15011781454086304,0.9275362491607666,0.39903751015663147,0.8999999761581421,294
0.1307278573513031,0.95652174949646,0.4033168852329254,0.8833333253860474,295
0.12636564671993256,0.9347826242446899,0.4176778197288513,0.8833333253860474,296
0.13121464848518372,0.95652174949646,0.4032538831233978,0.8833333253860474,297
0.09661535918712616,0.9710144996643066,0.40928661823272705,0.8999999761581421,298
0.1715448796749115,0.9275362491607666,0.43867790699005127,0.8833333253860474,299
