0,1
bilirubin > 0.27,-0.22752123135006716
0.00 < spleen_palpable <= 1.00,0.1990908746755596
47.25 < protime <= 61.00,0.11083700746796282
spiders <= 0.00,-0.1069516050097003
malaise <= 0.00,-0.10396068626589255
sgot > 0.29,0.09675044747633771
44.00 < age <= 50.75,-0.04903321731045324
ascites <= 1.00,0.0
